,HOUSEHOLD_ID,HOUSEHOLD_CLAIMED_FAMILY_SIZE,HOUSEHOLD_REGISTRATION_DATE,HOUSEHOLD_REGISTRATION_USER_ID,HOUSEHOLD_REFUGEE_STATUS,HOUSEHOLD_INACTIVE_REASON,LOCATION_ID,LOCATION_TYPE_ID,LOCATION_TYPE_DESC,ADMIN_AREA_ID
6326,551453,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6327,551050,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6328,551039,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6329,551022,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6330,729765,1,2015-12-14,1502,RESIDENT,,102252,,,104793
6331,729767,1,2015-12-14,1502,RESIDENT,,102252,,,104793
6332,729764,1,2015-12-14,1502,RESIDENT,,102252,,,104793
6333,729762,1,2015-12-14,1502,RESIDENT,,102252,,,104793
6336,729760,1,2015-12-14,1502,RESIDENT,,102252,,,104793
6339,729758,1,2015-12-14,1502,RESIDENT,,102252,,,104793
6341,551465,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6342,551467,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6343,551072,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6344,551078,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6345,551081,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6346,551052,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6347,551046,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6348,551043,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6349,551020,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6350,551017,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6351,551015,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6352,551013,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6353,551007,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6354,551005,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6355,551488,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6356,551067,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6357,551066,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6358,551063,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6359,551457,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6360,551087,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6361,551085,1,2015-11-12,1950,RESIDENT,,102252,,,104793
6362,551810,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6363,551812,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6364,551814,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6365,551941,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6366,551937,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6367,551818,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6368,551824,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6369,551829,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6370,551831,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6371,551833,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6372,551835,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6373,551935,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6374,551837,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6375,551848,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6376,551846,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6377,551842,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6378,551844,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6379,551783,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6380,551868,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6381,551870,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6382,551872,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6383,551624,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6384,551636,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6385,551991,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6386,551637,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6387,551684,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6388,551686,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6389,551688,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6390,551690,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6391,551786,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6392,551794,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6393,551798,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6394,551800,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6395,551802,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6396,551804,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6397,551808,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6398,551717,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6399,551719,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6400,551722,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6401,551724,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6402,551726,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6403,551728,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6404,551734,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6405,551738,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6406,551790,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6407,551850,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6408,551768,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6409,551766,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6410,551763,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6411,551761,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6412,755898,1,2015-12-29,1502,RESIDENT,,102268,,,104785
6413,755897,1,2015-12-29,1502,RESIDENT,,102268,,,104785
6414,729885,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6415,729886,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6416,729887,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6417,551990,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6418,551874,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6419,551876,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6420,551692,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6425,551757,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6426,551759,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6427,551693,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6428,551695,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6429,551697,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6430,551699,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6431,551701,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6432,551708,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6433,551709,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6434,551712,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6435,551714,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6436,551682,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6437,551641,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6438,551639,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6439,551634,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6440,551622,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6441,551620,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6443,730021,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6444,729842,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6445,729841,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6451,729848,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6452,730015,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6453,729847,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6455,551866,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6456,551864,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6457,551860,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6458,551858,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6459,551854,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6460,551780,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6461,729871,1,2015-12-14,1502,RESIDENT,,102268,,,104785
6462,551775,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6463,551773,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6464,551771,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6465,551770,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6466,551852,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6467,551839,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6468,551825,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6469,551821,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6471,551792,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6472,551787,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6473,551777,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6474,551703,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6475,551706,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6476,551716,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6477,551730,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6478,551732,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6479,551755,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6480,551752,1,2015-11-12,1950,RESIDENT,,102268,,,104785
6485,728964,1,2015-12-13,1502,RESIDENT,,102284,,,104817
6486,728947,1,2015-12-13,1502,RESIDENT,,102284,,,104817
6487,728905,1,2015-12-13,1502,RESIDENT,,102284,,,104817
6488,728901,1,2015-12-13,1502,RESIDENT,,102284,,,104817
6489,728870,1,2015-12-13,1502,RESIDENT,,102284,,,104817
6490,728831,1,2015-12-13,1502,RESIDENT,,102284,,,104817
6493,554550,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6494,554552,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6495,554556,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6496,554816,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6497,554818,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6498,554820,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6499,554823,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6500,554825,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6501,554497,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6502,554536,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6503,554538,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6504,554540,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6505,554544,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6506,554554,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6507,554848,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6508,554854,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6509,554856,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6510,554858,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6511,554860,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6512,554826,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6513,554869,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6514,554916,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6515,554967,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6516,554969,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6517,554971,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6518,554516,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6519,554628,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6520,554524,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6521,554493,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6522,554494,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6523,554558,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6524,554794,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6525,554862,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6526,554562,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6527,554575,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6528,554577,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6529,554785,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6530,554498,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6531,554802,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6532,554803,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6533,554808,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6534,554979,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6535,554505,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6536,554507,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6537,554611,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6538,554613,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6539,554623,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6540,554770,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6541,554772,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6542,554774,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6543,554776,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6544,554778,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6545,554781,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6546,554509,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6547,554511,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6549,554850,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6550,554838,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6551,554796,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6552,554560,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6553,554548,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6554,554546,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6555,554528,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6556,554503,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6557,554815,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6558,554867,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6559,554812,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6560,554811,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6561,554501,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6562,554499,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6563,554495,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6564,554752,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6565,554750,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6566,554713,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6567,554710,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6568,554973,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6569,554981,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6570,554782,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6571,554789,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6572,554791,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6573,554496,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6574,554706,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6575,554709,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6576,554542,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6577,554806,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6578,554828,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6579,554830,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6580,554897,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6581,554895,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6582,554894,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6583,554891,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6584,554871,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6585,554650,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6586,554630,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6587,554625,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6588,554590,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6589,554588,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6590,554586,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6591,554983,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6592,554836,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6593,554834,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6594,554832,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6595,554523,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6596,554518,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6597,554875,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6598,554840,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6599,554514,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6600,554787,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6601,554952,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6602,554949,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6603,554873,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6604,554852,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6605,554580,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6606,554977,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6607,554901,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6608,554842,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6609,554844,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6610,554846,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6611,554877,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6612,554879,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6613,554881,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6614,554884,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6615,554886,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6616,554890,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6617,554888,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6618,554582,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6619,736314,1,2015-12-17,1502,RESIDENT,,102284,,,104817
6620,935802,1,2016-03-23,1502,RESIDENT,,102284,,,104817
6621,554800,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6622,554798,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6623,554792,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6624,554584,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6625,554492,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6626,554976,1,2015-11-12,1950,RESIDENT,,102284,,,104817
6627,553822,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6628,553820,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6629,553813,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6630,553802,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6631,553800,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6632,553775,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6633,553772,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6634,553771,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6635,553768,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6636,553632,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6637,553630,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6638,553628,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6639,553626,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6640,553624,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6641,553619,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6642,553618,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6643,553616,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6644,553600,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6645,553823,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6646,553573,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6647,553571,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6648,553569,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6649,553567,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6650,553839,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6651,553826,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6652,553751,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6653,553749,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6654,553746,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6655,553745,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6656,553742,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6657,553584,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6658,553582,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6659,553579,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6660,553560,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6661,553845,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6662,553798,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6663,553790,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6664,553598,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6667,553558,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6668,553565,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6669,553540,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6670,553527,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6671,553636,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6672,553638,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6673,553640,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6674,553878,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6675,553642,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6676,553812,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6677,553880,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6678,553881,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6679,553883,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6680,553885,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6681,553889,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6682,553887,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6683,553891,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6684,553893,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6685,553895,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6686,553897,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6687,553899,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6688,553901,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6689,553515,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6690,553517,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6691,553753,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6692,553755,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6693,553756,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6694,553759,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6695,553761,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6696,553763,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6697,553765,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6698,553766,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6699,553794,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6700,553796,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6701,553806,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6702,553650,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6703,553648,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6704,553808,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6705,553815,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6706,553817,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6707,553819,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6708,553849,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6709,553862,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6710,553858,2,2015-11-12,1950,RESIDENT,,102299,,,104838
6711,553788,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6712,553780,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6713,553778,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6714,553776,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6715,553546,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6716,553548,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6717,553550,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6718,553590,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6719,553604,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6720,553552,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6721,553553,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6722,553575,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6723,553577,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6724,553586,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6725,553588,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6726,553606,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6727,553608,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6728,553810,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6729,553829,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6730,553831,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6731,553874,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6732,553833,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6733,553835,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6734,553837,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6735,553841,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6736,553872,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6737,553847,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6738,553866,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6744,553870,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6745,553868,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6746,553851,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6747,553854,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6748,553856,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6749,553529,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6750,553556,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6751,553646,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6752,553644,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6753,553634,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6754,553610,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6755,553539,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6756,553563,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6757,553592,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6758,553594,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6759,553596,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6760,553602,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6761,553612,1,2015-11-12,1950,RESIDENT,,102299,,,104838
6762,553622,1,2015-11-12,1950,RESIDENT,,102299,,,104838
